#                                                                       --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#        ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
TRINITY_DN30181_c0_g2_i1.p1  -          Apaf-caspas          -              6e-38  132.5   0.1   6.4e-38  132.4   0.1   1.0   1   0   0   1   1   1   1 TRINITY_DN30181_c0_g2~~TRINITY_DN30181_c0_g2_i1.p1  ORF type:internal len:206 (+),score=50.09,GBB2_RAT|35.165|2.92e-12,WD40|PF00400.31|2.1e+02,WD40|PF00400.31|1.1e-07,WD40|PF00400.31|2.3e+03,Glu_cyclase_2|PF05096.11|0.21,Glu_cyclase_2|PF05096.11|2.4e+03 TRINITY_DN30181_c0_g2_i1:1-615(+)
TRINITY_DN36899_c5_g1_i2.p1  -          Apaf-caspas          -            1.2e-25   91.7  10.2   0.00013   22.0   0.0   7.0   4   2   3   7   7   7   7 TRINITY_DN36899_c5_g1~~TRINITY_DN36899_c5_g1_i2.p1  ORF type:5prime_partial len:848 (+),score=190.03,YY46_NOSS1|26.367|5.14e-60,YY46_NOSS1|22.917|8.22e-40,YY46_NOSS1|28.053|5.67e-32,YY46_NOSS1|26.861|2.73e-28,YY46_NOSS1|24.619|5.07e-28,WD40|PF00400.31|2.6e-07,WD40|PF00400.31|2.1e+02,WD40|PF00400.31|0.019,WD40|PF00400.31|4.1e+02,WD40|PF00400.31|0.0019,WD40|PF00400.31|0.24,WD40|PF00400.31|0.0016,WD40|PF00400.31|1.9e-10,WD40|PF00400.31|8.1,WD40|PF00400.31|3,WD40|PF00400.31|0.2,WD40|PF00400.31|0.0026,WD40|PF00400.31|2.9e-07,ANAPC4_WD40|PF12894.6|1.3e+02,ANAPC4_WD40|PF12894.6|17,ANAPC4_WD40|PF12894.6|9.4,ANAPC4_WD40|PF12894.6|0.67,ANAPC4_WD40|PF12894.6|0.0034,ANAPC4_WD40|PF12894.6|1e+02,ANAPC4_WD40|PF12894.6|0.12,ANAPC4_WD40|PF12894.6|1.9e+02,ANAPC4_WD40|PF12894.6|97,ANAPC4_WD40|PF12894.6|47,WD40_like|PF17005.4|1.9e+02,WD40_like|PF17005.4|0.0085,WD40_like|PF17005.4|0.26,WD40_like|PF17005.4|25,WD40_like|PF17005.4|47,WD40_like|PF17005.4|1.3e+02,WD40_like|PF17005.4|75,PQQ_2|PF13360.5|0.00083,PQQ_2|PF13360.5|10,Ge1_WD40|PF16529.4|7.3,Ge1_WD40|PF16529.4|22,Ge1_WD40|PF16529.4|3.9e+02,WD40_3|PF15911.4|28,WD40_3|PF15911.4|4.9e+03,WD40_3|PF15911.4|1.3e+02,WD40_3|PF15911.4|2.5e+03,EBP|PF05241.11|25,EBP|PF05241.11|12,Frtz|PF11768.7|9.3,Frtz|PF11768.7|24,Frtz|PF11768.7|4.6e+02,Frtz|PF11768.7|1.6e+03,Frtz|PF11768.7|1.8e+02 TRINITY_DN36899_c5_g1_i2:3-2546(+)
TRINITY_DN36899_c5_g1_i9.p1  -          Apaf-caspas          -            1.2e-25   91.7   9.7   9.5e-05   22.5   0.0   7.0   4   2   3   7   7   7   6 TRINITY_DN36899_c5_g1~~TRINITY_DN36899_c5_g1_i9.p1  ORF type:complete len:832 (+),score=185.22,YY46_NOSS1|26.367|3.08e-60,YY46_NOSS1|22.917|6.14e-40,YY46_NOSS1|28.053|6.80e-32,YY46_NOSS1|26.861|3.48e-28,YY46_NOSS1|24.619|4.96e-28,WD40|PF00400.31|2.6e-07,WD40|PF00400.31|2e+02,WD40|PF00400.31|0.018,WD40|PF00400.31|4e+02,WD40|PF00400.31|0.0019,WD40|PF00400.31|0.23,WD40|PF00400.31|0.0015,WD40|PF00400.31|8.8e-10,WD40|PF00400.31|7.9,WD40|PF00400.31|3,WD40|PF00400.31|0.2,WD40|PF00400.31|0.0025,WD40|PF00400.31|2.8e-07,ANAPC4_WD40|PF12894.6|1.3e+02,ANAPC4_WD40|PF12894.6|16,ANAPC4_WD40|PF12894.6|9.1,ANAPC4_WD40|PF12894.6|0.65,ANAPC4_WD40|PF12894.6|0.0033,ANAPC4_WD40|PF12894.6|37,ANAPC4_WD40|PF12894.6|0.46,ANAPC4_WD40|PF12894.6|8.2e+02,ANAPC4_WD40|PF12894.6|97,ANAPC4_WD40|PF12894.6|46,WD40_like|PF17005.4|1.9e+02,WD40_like|PF17005.4|0.0083,WD40_like|PF17005.4|0.26,WD40_like|PF17005.4|78,WD40_like|PF17005.4|2.5e+02,WD40_like|PF17005.4|1.2e+02,WD40_like|PF17005.4|72,PQQ_2|PF13360.5|0.0008,PQQ_2|PF13360.5|8.5,Ge1_WD40|PF16529.4|7,Ge1_WD40|PF16529.4|87,Ge1_WD40|PF16529.4|3.8e+02,Frtz|PF11768.7|7.7,Frtz|PF11768.7|23,Frtz|PF11768.7|4.7e+02,Frtz|PF11768.7|1.7e+02,WD40_3|PF15911.4|27,WD40_3|PF15911.4|4.8e+03,WD40_3|PF15911.4|1.3e+02,WD40_3|PF15911.4|2.4e+03,EBP|PF05241.11|24,EBP|PF05241.11|11 TRINITY_DN36899_c5_g1_i9:108-2603(+)
TRINITY_DN36899_c5_g1_i6.p1  -          Apaf-caspas          -            3.9e-25   90.0   7.4   9.2e-05   22.5   0.0   6.5   4   2   3   7   7   7   6 TRINITY_DN36899_c5_g1~~TRINITY_DN36899_c5_g1_i6.p1  ORF type:internal len:661 (+),score=148.75,YY46_NOSS1|25.667|1.22e-52,YY46_NOSS1|25.241|3.67e-38,YY46_NOSS1|23.507|8.82e-35,YY46_NOSS1|25.269|8.58e-28,YY46_NOSS1|24.471|3.53e-27,WD40|PF00400.31|1.9e-07,WD40|PF00400.31|1.6e+02,WD40|PF00400.31|0.014,WD40|PF00400.31|3e+02,WD40|PF00400.31|0.0014,WD40|PF00400.31|0.18,WD40|PF00400.31|0.0012,WD40|PF00400.31|1.4e-10,WD40|PF00400.31|6,WD40|PF00400.31|2.3,WD40|PF00400.31|0.15,WD40|PF00400.31|0.0019,WD40|PF00400.31|0.24,ANAPC4_WD40|PF12894.6|91,ANAPC4_WD40|PF12894.6|12,ANAPC4_WD40|PF12894.6|28,ANAPC4_WD40|PF12894.6|0.46,ANAPC4_WD40|PF12894.6|0.0024,ANAPC4_WD40|PF12894.6|73,ANAPC4_WD40|PF12894.6|0.086,ANAPC4_WD40|PF12894.6|62,WD40_like|PF17005.4|7.4,WD40_like|PF17005.4|0.0059,WD40_like|PF17005.4|0.0081,WD40_like|PF17005.4|19,WD40_like|PF17005.4|36,WD40_like|PF17005.4|66,WD40_like|PF17005.4|2.9e+02,PQQ_2|PF13360.5|0.00051,PQQ_2|PF13360.5|1.5e+02,Ge1_WD40|PF16529.4|5.3,Ge1_WD40|PF16529.4|18,Ge1_WD40|PF16529.4|2.8e+02,Hira|PF07569.10|3.2,Hira|PF07569.10|7.1e+02,Hira|PF07569.10|1.2e+02,Hira|PF07569.10|1.3e+03,WD40_3|PF15911.4|21,WD40_3|PF15911.4|3.5e+03,WD40_3|PF15911.4|94,WD40_3|PF15911.4|1.5e+03,EBP|PF05241.11|18,EBP|PF05241.11|7.9,Frtz|PF11768.7|5.8,Frtz|PF11768.7|19,Frtz|PF11768.7|3.6e+02,Frtz|PF11768.7|9.7e+02,Frtz|PF11768.7|3.9e+02,NHL|PF01436.20|1.6e+03,NHL|PF01436.20|3.1e+03,NHL|PF01436.20|8e+03,NHL|PF01436.20|17,NHL|PF01436.20|1.1e+03 TRINITY_DN36899_c5_g1_i6:3-1982(+)
TRINITY_DN36899_c5_g1_i1.p1  -          Apaf-caspas          -            4.4e-25   89.9   7.0   6.5e-05   23.0   0.0   6.5   4   2   3   7   7   7   5 TRINITY_DN36899_c5_g1~~TRINITY_DN36899_c5_g1_i1.p1  ORF type:3prime_partial len:645 (+),score=143.94,YY46_NOSS1|25.667|1.35e-52,YY46_NOSS1|25.241|4.76e-38,YY46_NOSS1|23.507|1.20e-34,YY46_NOSS1|25.269|1.20e-27,YY46_NOSS1|24.471|4.95e-27,WD40|PF00400.31|1.9e-07,WD40|PF00400.31|1.5e+02,WD40|PF00400.31|0.013,WD40|PF00400.31|2.9e+02,WD40|PF00400.31|0.0014,WD40|PF00400.31|0.17,WD40|PF00400.31|0.0011,WD40|PF00400.31|6.4e-10,WD40|PF00400.31|5.8,WD40|PF00400.31|2.2,WD40|PF00400.31|0.15,WD40|PF00400.31|0.0019,WD40|PF00400.31|0.23,ANAPC4_WD40|PF12894.6|88,ANAPC4_WD40|PF12894.6|12,ANAPC4_WD40|PF12894.6|31,ANAPC4_WD40|PF12894.6|0.44,ANAPC4_WD40|PF12894.6|0.0023,ANAPC4_WD40|PF12894.6|29,ANAPC4_WD40|PF12894.6|0.31,ANAPC4_WD40|PF12894.6|6e+02,ANAPC4_WD40|PF12894.6|62,WD40_like|PF17005.4|1.5e+02,WD40_like|PF17005.4|0.0056,WD40_like|PF17005.4|0.18,WD40_like|PF17005.4|59,WD40_like|PF17005.4|1.7e+02,WD40_like|PF17005.4|75,WD40_like|PF17005.4|2.7e+02,PQQ_2|PF13360.5|0.0005,PQQ_2|PF13360.5|1.4e+02,Ge1_WD40|PF16529.4|2.6e+03,Ge1_WD40|PF16529.4|5.1,Ge1_WD40|PF16529.4|58,Ge1_WD40|PF16529.4|2.7e+02,Hira|PF07569.10|3.1,Hira|PF07569.10|6.8e+02,Hira|PF07569.10|1.3e+02,Hira|PF07569.10|1.3e+03,WD40_3|PF15911.4|20,WD40_3|PF15911.4|3.4e+03,WD40_3|PF15911.4|91,WD40_3|PF15911.4|1.5e+03,Frtz|PF11768.7|5.6,Frtz|PF11768.7|18,Frtz|PF11768.7|3.5e+02,Frtz|PF11768.7|3.7e+02,EBP|PF05241.11|17,EBP|PF05241.11|7.6 TRINITY_DN36899_c5_g1_i1:108-2039(+)
TRINITY_DN35252_c0_g1_i10.p1 -          Apaf-caspas          -            3.8e-21   76.8   4.2   0.00073   19.5   0.1   6.5   2   2   5   7   7   7   6 TRINITY_DN35252_c0_g1~~TRINITY_DN35252_c0_g1_i10.p1  ORF type:complete len:798 (-),score=207.40,TBL3_HUMAN|42.405|0.0,WD40|PF00400.31|1.7e+03,WD40|PF00400.31|0.00016,WD40|PF00400.31|70,WD40|PF00400.31|5.5e-05,WD40|PF00400.31|5.6e+02,WD40|PF00400.31|0.022,WD40|PF00400.31|2.8e+02,WD40|PF00400.31|1e-06,WD40|PF00400.31|3e-06,WD40|PF00400.31|0.0038,WD40|PF00400.31|0.0014,Utp13|PF08625.10|2e-33,ANAPC4_WD40|PF12894.6|95,ANAPC4_WD40|PF12894.6|0.00091,ANAPC4_WD40|PF12894.6|1.4e+02,ANAPC4_WD40|PF12894.6|2,ANAPC4_WD40|PF12894.6|6.9e+02,ANAPC4_WD40|PF12894.6|1.7,ANAPC4_WD40|PF12894.6|0.16,ANAPC4_WD40|PF12894.6|45,ANAPC4_WD40|PF12894.6|1e+02,ANAPC4_WD40|PF12894.6|1.9e+03,Ge1_WD40|PF16529.4|0.71,Ge1_WD40|PF16529.4|1.5e+02,Ge1_WD40|PF16529.4|0.042,WD40_like|PF17005.4|33,WD40_like|PF17005.4|2.5e+02,WD40_like|PF17005.4|10,WD40_like|PF17005.4|3,Nup160|PF11715.7|5.1e+02,Nup160|PF11715.7|13,Nup160|PF11715.7|60,Nup160|PF11715.7|8.2e+02,Nup160|PF11715.7|2.3e+02,Nup160|PF11715.7|0.26 TRINITY_DN35252_c0_g1_i10:687-3080(-)
TRINITY_DN35252_c0_g1_i3.p1  -          Apaf-caspas          -            3.8e-21   76.8   4.2   0.00073   19.5   0.1   6.5   2   2   5   7   7   7   6 TRINITY_DN35252_c0_g1~~TRINITY_DN35252_c0_g1_i3.p1  ORF type:complete len:798 (-),score=207.40,TBL3_HUMAN|42.405|0.0,WD40|PF00400.31|1.7e+03,WD40|PF00400.31|0.00016,WD40|PF00400.31|70,WD40|PF00400.31|5.5e-05,WD40|PF00400.31|5.6e+02,WD40|PF00400.31|0.022,WD40|PF00400.31|2.8e+02,WD40|PF00400.31|1e-06,WD40|PF00400.31|3e-06,WD40|PF00400.31|0.0038,WD40|PF00400.31|0.0014,Utp13|PF08625.10|2e-33,ANAPC4_WD40|PF12894.6|95,ANAPC4_WD40|PF12894.6|0.00091,ANAPC4_WD40|PF12894.6|1.4e+02,ANAPC4_WD40|PF12894.6|2,ANAPC4_WD40|PF12894.6|6.9e+02,ANAPC4_WD40|PF12894.6|1.7,ANAPC4_WD40|PF12894.6|0.16,ANAPC4_WD40|PF12894.6|45,ANAPC4_WD40|PF12894.6|1e+02,ANAPC4_WD40|PF12894.6|1.9e+03,Ge1_WD40|PF16529.4|0.71,Ge1_WD40|PF16529.4|1.5e+02,Ge1_WD40|PF16529.4|0.042,WD40_like|PF17005.4|33,WD40_like|PF17005.4|2.5e+02,WD40_like|PF17005.4|10,WD40_like|PF17005.4|3,Nup160|PF11715.7|5.1e+02,Nup160|PF11715.7|13,Nup160|PF11715.7|60,Nup160|PF11715.7|8.2e+02,Nup160|PF11715.7|2.3e+02,Nup160|PF11715.7|0.26 TRINITY_DN35252_c0_g1_i3:444-2837(-)
TRINITY_DN35252_c0_g1_i5.p1  -          Apaf-caspas          -            3.8e-21   76.8   4.2   0.00073   19.5   0.1   6.5   2   2   5   7   7   7   6 TRINITY_DN35252_c0_g1~~TRINITY_DN35252_c0_g1_i5.p1  ORF type:complete len:798 (-),score=207.40,TBL3_HUMAN|42.405|0.0,WD40|PF00400.31|1.7e+03,WD40|PF00400.31|0.00016,WD40|PF00400.31|70,WD40|PF00400.31|5.5e-05,WD40|PF00400.31|5.6e+02,WD40|PF00400.31|0.022,WD40|PF00400.31|2.8e+02,WD40|PF00400.31|1e-06,WD40|PF00400.31|3e-06,WD40|PF00400.31|0.0038,WD40|PF00400.31|0.0014,Utp13|PF08625.10|2e-33,ANAPC4_WD40|PF12894.6|95,ANAPC4_WD40|PF12894.6|0.00091,ANAPC4_WD40|PF12894.6|1.4e+02,ANAPC4_WD40|PF12894.6|2,ANAPC4_WD40|PF12894.6|6.9e+02,ANAPC4_WD40|PF12894.6|1.7,ANAPC4_WD40|PF12894.6|0.16,ANAPC4_WD40|PF12894.6|45,ANAPC4_WD40|PF12894.6|1e+02,ANAPC4_WD40|PF12894.6|1.9e+03,Ge1_WD40|PF16529.4|0.71,Ge1_WD40|PF16529.4|1.5e+02,Ge1_WD40|PF16529.4|0.042,WD40_like|PF17005.4|33,WD40_like|PF17005.4|2.5e+02,WD40_like|PF17005.4|10,WD40_like|PF17005.4|3,Nup160|PF11715.7|5.1e+02,Nup160|PF11715.7|13,Nup160|PF11715.7|60,Nup160|PF11715.7|8.2e+02,Nup160|PF11715.7|2.3e+02,Nup160|PF11715.7|0.26 TRINITY_DN35252_c0_g1_i5:1081-3474(-)
TRINITY_DN35252_c0_g1_i6.p1  -          Apaf-caspas          -            3.8e-21   76.8   4.2   0.00073   19.5   0.1   6.5   2   2   5   7   7   7   6 TRINITY_DN35252_c0_g1~~TRINITY_DN35252_c0_g1_i6.p1  ORF type:complete len:798 (-),score=207.40,TBL3_HUMAN|42.405|0.0,WD40|PF00400.31|1.7e+03,WD40|PF00400.31|0.00016,WD40|PF00400.31|70,WD40|PF00400.31|5.5e-05,WD40|PF00400.31|5.6e+02,WD40|PF00400.31|0.022,WD40|PF00400.31|2.8e+02,WD40|PF00400.31|1e-06,WD40|PF00400.31|3e-06,WD40|PF00400.31|0.0038,WD40|PF00400.31|0.0014,Utp13|PF08625.10|2e-33,ANAPC4_WD40|PF12894.6|95,ANAPC4_WD40|PF12894.6|0.00091,ANAPC4_WD40|PF12894.6|1.4e+02,ANAPC4_WD40|PF12894.6|2,ANAPC4_WD40|PF12894.6|6.9e+02,ANAPC4_WD40|PF12894.6|1.7,ANAPC4_WD40|PF12894.6|0.16,ANAPC4_WD40|PF12894.6|45,ANAPC4_WD40|PF12894.6|1e+02,ANAPC4_WD40|PF12894.6|1.9e+03,Ge1_WD40|PF16529.4|0.71,Ge1_WD40|PF16529.4|1.5e+02,Ge1_WD40|PF16529.4|0.042,WD40_like|PF17005.4|33,WD40_like|PF17005.4|2.5e+02,WD40_like|PF17005.4|10,WD40_like|PF17005.4|3,Nup160|PF11715.7|5.1e+02,Nup160|PF11715.7|13,Nup160|PF11715.7|60,Nup160|PF11715.7|8.2e+02,Nup160|PF11715.7|2.3e+02,Nup160|PF11715.7|0.26 TRINITY_DN35252_c0_g1_i6:676-3069(-)
TRINITY_DN38208_c5_g2_i1.p1  -          Apaf-caspas          -            1.2e-18   68.5   0.5   1.5e-08   35.1   0.3   4.0   1   1   3   4   4   4   3 TRINITY_DN38208_c5_g2~~TRINITY_DN38208_c5_g2_i1.p1  ORF type:complete len:512 (+),score=145.94,SMU1_CHICK|85.185|0.0,WD40|PF00400.31|1.5e-06,WD40|PF00400.31|3.7e-05,WD40|PF00400.31|8.9e-06,WD40|PF00400.31|4.2e-08,WD40|PF00400.31|6.4e+02,WD40|PF00400.31|0.0032,ANAPC4_WD40|PF12894.6|0.0027,ANAPC4_WD40|PF12894.6|3.8e-05,ANAPC4_WD40|PF12894.6|0.0075,ANAPC4_WD40|PF12894.6|3.7e+02,ANAPC4_WD40|PF12894.6|5e+02,Ge1_WD40|PF16529.4|1.6e+03,Ge1_WD40|PF16529.4|0.0068,Ge1_WD40|PF16529.4|0.0036,Ge1_WD40|PF16529.4|0.0091,Nup160|PF11715.7|21,Nup160|PF11715.7|0.02,Nup160|PF11715.7|0.088,Nup160|PF11715.7|1.6e+02,PD40|PF07676.11|0.44,PD40|PF07676.11|2.8e+03,PD40|PF07676.11|9.9e+02,Hira|PF07569.10|1e+03,Hira|PF07569.10|8.9e+02,Hira|PF07569.10|59,Hira|PF07569.10|25,Hira|PF07569.10|1.2e+03 TRINITY_DN38208_c5_g2_i1:172-1707(+)
