#                                                                        --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                 accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#         ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
TRINITY_DN44332_c0_g1_i1.p1   -          Apaf-caspas          -              4e-49  169.3   0.0   4.4e-49  169.1   0.0   1.0   1   0   0   1   1   1   1 TRINITY_DN44332_c0_g1~~TRINITY_DN44332_c0_g1_i1.p1  ORF type:internal len:162 (+),score=25.79,APAF_MOUSE|37.500|1.98e-20,NB-ARC|PF00931.21|4.1e-15,YpzI|PF14140.5|0.18 TRINITY_DN44332_c0_g1_i1:2-484(+)
TRINITY_DN39653_c0_g1_i1.p1   -          Apaf-caspas          -            4.2e-45  156.0   0.0   5.1e-45  155.7   0.0   1.0   1   0   0   1   1   1   1 TRINITY_DN39653_c0_g1~~TRINITY_DN39653_c0_g1_i1.p1  ORF type:5prime_partial len:198 (+),score=43.54,APAF_DANRE|25.397|5.03e-07,ANAPC4_WD40|PF12894.6|0.0028 TRINITY_DN39653_c0_g1_i1:3-596(+)
TRINITY_DN14559_c0_g1_i1.p1   -          Apaf-caspas          -              2e-39  137.2   0.8   2.2e-39  137.0   0.8   1.0   1   0   0   1   1   1   1 TRINITY_DN14559_c0_g1~~TRINITY_DN14559_c0_g1_i1.p1  ORF type:internal len:359 (+),score=71.40,PKWA_THECU|30.233|1.43e-20,PKWA_THECU|27.059|2.71e-12,PKWA_THECU|27.219|7.28e-11,WD40|PF00400.31|6.1e+02,WD40|PF00400.31|1.1e-07,WD40|PF00400.31|5e-05,WD40|PF00400.31|1.3e+03,WD40|PF00400.31|3.4e+03,WD40|PF00400.31|5.5,ANAPC4_WD40|PF12894.6|5.8,ANAPC4_WD40|PF12894.6|20,ANAPC4_WD40|PF12894.6|38,ANAPC4_WD40|PF12894.6|5.3,Ge1_WD40|PF16529.4|7.2,Ge1_WD40|PF16529.4|0.5,Ge1_WD40|PF16529.4|2e+02,BBS2_Mid|PF14783.5|1.1e+02,BBS2_Mid|PF14783.5|1.2e+03,BBS2_Mid|PF14783.5|3.8e+02,BBS2_Mid|PF14783.5|14 TRINITY_DN14559_c0_g1_i1:3-1076(+)
TRINITY_DN37349_c12_g1_i4.p1  -          Apaf-caspas          -            1.4e-20   74.7   3.5    0.0011   18.7   0.0   6.5   2   2   5   7   7   7   6 TRINITY_DN37349_c12_g1~~TRINITY_DN37349_c12_g1_i4.p1  ORF type:complete len:709 (-),score=188.11,TBL3_HUMAN|42.264|0.0,WD40|PF00400.31|1.5e+03,WD40|PF00400.31|0.00038,WD40|PF00400.31|1.9,WD40|PF00400.31|0.00019,WD40|PF00400.31|3.3e+02,WD40|PF00400.31|0.014,WD40|PF00400.31|1.5e+02,WD40|PF00400.31|6.3e-06,WD40|PF00400.31|2.6e-06,WD40|PF00400.31|0.0055,WD40|PF00400.31|0.0012,ANAPC4_WD40|PF12894.6|41,ANAPC4_WD40|PF12894.6|0.0035,ANAPC4_WD40|PF12894.6|38,ANAPC4_WD40|PF12894.6|9.1,ANAPC4_WD40|PF12894.6|9.3,ANAPC4_WD40|PF12894.6|4.8,ANAPC4_WD40|PF12894.6|3.1,ANAPC4_WD40|PF12894.6|2.1e+02,Utp13|PF08625.10|7.8e-05,Ge1_WD40|PF16529.4|3.7,Ge1_WD40|PF16529.4|2.1e+02,Ge1_WD40|PF16529.4|79,Ge1_WD40|PF16529.4|0.094,WD40_like|PF17005.4|82,WD40_like|PF17005.4|3.7e+02,WD40_like|PF17005.4|2,WD40_like|PF17005.4|2.6,Nup160|PF11715.7|5.5,Nup160|PF11715.7|23,Nup160|PF11715.7|6.6e+02,Nup160|PF11715.7|99,Nup160|PF11715.7|0.87 TRINITY_DN37349_c12_g1_i4:3311-5437(-)
TRINITY_DN37349_c12_g1_i2.p1  -          Apaf-caspas          -            4.6e-20   73.0   3.9    0.0012   18.6   0.0   6.4   2   2   5   7   7   6   6 TRINITY_DN37349_c12_g1~~TRINITY_DN37349_c12_g1_i2.p1  ORF type:complete len:798 (-),score=208.36,TBL3_HUMAN|42.119|0.0,WD40|PF00400.31|1.7e+03,WD40|PF00400.31|0.00044,WD40|PF00400.31|2.2,WD40|PF00400.31|0.00022,WD40|PF00400.31|3.8e+02,WD40|PF00400.31|0.016,WD40|PF00400.31|1.8e+02,WD40|PF00400.31|7.3e-06,WD40|PF00400.31|3e-06,WD40|PF00400.31|0.0063,WD40|PF00400.31|0.0014,Utp13|PF08625.10|6.3e-33,ANAPC4_WD40|PF12894.6|47,ANAPC4_WD40|PF12894.6|0.0041,ANAPC4_WD40|PF12894.6|42,ANAPC4_WD40|PF12894.6|11,ANAPC4_WD40|PF12894.6|11,ANAPC4_WD40|PF12894.6|1.4,ANAPC4_WD40|PF12894.6|4.3,ANAPC4_WD40|PF12894.6|1.2e+02,ANAPC4_WD40|PF12894.6|2e+02,ANAPC4_WD40|PF12894.6|5.4e+03,Ge1_WD40|PF16529.4|4.4,Ge1_WD40|PF16529.4|2.5e+02,Ge1_WD40|PF16529.4|99,Ge1_WD40|PF16529.4|0.11,WD40_like|PF17005.4|97,WD40_like|PF17005.4|4.4e+02,WD40_like|PF17005.4|1.5,WD40_like|PF17005.4|3.3,Nup160|PF11715.7|1.1e+03,Nup160|PF11715.7|6.3,Nup160|PF11715.7|25,Nup160|PF11715.7|7.6e+02,Nup160|PF11715.7|1.1e+02,Nup160|PF11715.7|0.98 TRINITY_DN37349_c12_g1_i2:2848-5241(-)
TRINITY_DN36654_c9_g3_i5.p1   -          Apaf-caspas          -            2.7e-19   70.5   0.3   4.8e-09   36.5   0.2   4.0   1   1   3   4   4   4   3 TRINITY_DN36654_c9_g3~~TRINITY_DN36654_c9_g3_i5.p1  ORF type:complete len:512 (-),score=143.65,SMU1_CHICK|85.575|0.0,WD40|PF00400.31|1.5e-06,WD40|PF00400.31|3.7e-05,WD40|PF00400.31|8.9e-06,WD40|PF00400.31|4.2e-08,WD40|PF00400.31|1.7e+04,WD40|PF00400.31|2e+02,WD40|PF00400.31|0.0032,ANAPC4_WD40|PF12894.6|0.0027,ANAPC4_WD40|PF12894.6|3.6e-05,ANAPC4_WD40|PF12894.6|0.0074,ANAPC4_WD40|PF12894.6|1.4e+03,ANAPC4_WD40|PF12894.6|6.3e+02,ANAPC4_WD40|PF12894.6|7e+02,Ge1_WD40|PF16529.4|1.6e+03,Ge1_WD40|PF16529.4|0.0068,Ge1_WD40|PF16529.4|0.0036,Ge1_WD40|PF16529.4|0.0077,Nup160|PF11715.7|21,Nup160|PF11715.7|0.022,Nup160|PF11715.7|0.078,Nup160|PF11715.7|1.6e+02,PD40|PF07676.11|0.44,PD40|PF07676.11|2.8e+03,PD40|PF07676.11|7.3e+02,Hira|PF07569.10|1e+03,Hira|PF07569.10|8.9e+02,Hira|PF07569.10|59,Hira|PF07569.10|31,Hira|PF07569.10|3.9e+02 TRINITY_DN36654_c9_g3_i5:1983-3518(-)
TRINITY_DN35678_c0_g1_i2.p1   -          Apaf-caspas          -            1.1e-17   65.1   0.6   4.2e-05   23.4   0.1   4.6   1   1   4   5   5   5   3 TRINITY_DN35678_c0_g1~~TRINITY_DN35678_c0_g1_i2.p1  ORF type:complete len:321 (+),score=61.95,WDR61_DANRE|64.577|1.27e-152,WD40|PF00400.31|13,WD40|PF00400.31|8.8e-05,WD40|PF00400.31|0.055,WD40|PF00400.31|0.011,WD40|PF00400.31|3.6e-09,WD40|PF00400.31|1.4e-08,WD40|PF00400.31|3.6e-06,ANAPC4_WD40|PF12894.6|85,ANAPC4_WD40|PF12894.6|0.052,ANAPC4_WD40|PF12894.6|3.4e-05,ANAPC4_WD40|PF12894.6|0.00074,ANAPC4_WD40|PF12894.6|0.21,ANAPC4_WD40|PF12894.6|0.11,eIF2A|PF08662.10|1e-06,eIF2A|PF08662.10|0.00037,Ge1_WD40|PF16529.4|2.3,Ge1_WD40|PF16529.4|2.1e+02,Ge1_WD40|PF16529.4|2.5,Ge1_WD40|PF16529.4|0.22,Ge1_WD40|PF16529.4|8.4,Ge1_WD40|PF16529.4|87,Cytochrom_D1|PF02239.15|1.4,Cytochrom_D1|PF02239.15|0.19,Cytochrom_D1|PF02239.15|0.17,Cytochrom_D1|PF02239.15|1.6e+02,Nup160|PF11715.7|0.062,Nup160|PF11715.7|4.2e+02,Nup160|PF11715.7|0.086,WD40_like|PF17005.4|22,WD40_like|PF17005.4|9.1,WD40_like|PF17005.4|0.13,WD40_like|PF17005.4|25,Frtz|PF11768.7|59,Frtz|PF11768.7|0.14,Frtz|PF11768.7|14,PD40|PF07676.11|2.3e+02,PD40|PF07676.11|1.4,PD40|PF07676.11|1.4e+03,PD40|PF07676.11|4.9e+02,PD40|PF07676.11|52,Nucleoporin_N|PF08801.10|28,Nucleoporin_N|PF08801.10|2.1,Nucleoporin_N|PF08801.10|2.3e+02,DUF5046|PF16465.4|0.44,DUF5046|PF16465.4|1.7e+02,DUF5046|PF16465.4|1.3e+03,PALB2_WD40|PF16756.4|1.1e+02,PALB2_WD40|PF16756.4|1.4e+03,PALB2_WD40|PF16756.4|0.49,PHTB1_N|PF14727.5|50,PHTB1_N|PF14727.5|2.9 TRINITY_DN35678_c0_g1_i2:57-1019(+)
TRINITY_DN37028_c6_g1_i1.p1   -          Apaf-caspas          -            2.8e-17   63.7   0.3   1.6e-05   24.8   0.0   4.0   1   1   3   4   4   4   4 TRINITY_DN37028_c6_g1~~TRINITY_DN37028_c6_g1_i1.p1  ORF type:complete len:356 (+),score=79.36,GNB5A_DANRE|71.965|0.0,WD40|PF00400.31|4.5e-06,WD40|PF00400.31|0.9,WD40|PF00400.31|0.074,WD40|PF00400.31|6.8e-05,WD40|PF00400.31|2.1e-10,WD40|PF00400.31|0.0015,WD40|PF00400.31|1.5e-07,ANAPC4_WD40|PF12894.6|0.22,ANAPC4_WD40|PF12894.6|0.013,ANAPC4_WD40|PF12894.6|60,ANAPC4_WD40|PF12894.6|0.011,ANAPC4_WD40|PF12894.6|4.9,ANAPC4_WD40|PF12894.6|6.5e+02,eIF2A|PF08662.10|0.064,eIF2A|PF08662.10|0.94,eIF2A|PF08662.10|0.15,WD40_like|PF17005.4|66,WD40_like|PF17005.4|3.8,WD40_like|PF17005.4|0.17,WD40_like|PF17005.4|8.6e+02,Ge1_WD40|PF16529.4|5.7,Ge1_WD40|PF16529.4|1.9e+02,Ge1_WD40|PF16529.4|11,Ge1_WD40|PF16529.4|2.5,PALB2_WD40|PF16756.4|3.6,PALB2_WD40|PF16756.4|11 TRINITY_DN37028_c6_g1_i1:129-1196(+)
TRINITY_DN37028_c6_g1_i2.p1   -          Apaf-caspas          -            2.8e-17   63.7   0.3   1.6e-05   24.8   0.0   4.0   1   1   3   4   4   4   4 TRINITY_DN37028_c6_g1~~TRINITY_DN37028_c6_g1_i2.p1  ORF type:complete len:356 (+),score=79.36,GNB5A_DANRE|71.965|0.0,WD40|PF00400.31|4.5e-06,WD40|PF00400.31|0.9,WD40|PF00400.31|0.074,WD40|PF00400.31|6.8e-05,WD40|PF00400.31|2.1e-10,WD40|PF00400.31|0.0015,WD40|PF00400.31|1.5e-07,ANAPC4_WD40|PF12894.6|0.22,ANAPC4_WD40|PF12894.6|0.013,ANAPC4_WD40|PF12894.6|60,ANAPC4_WD40|PF12894.6|0.011,ANAPC4_WD40|PF12894.6|4.9,ANAPC4_WD40|PF12894.6|6.5e+02,eIF2A|PF08662.10|0.064,eIF2A|PF08662.10|0.94,eIF2A|PF08662.10|0.15,WD40_like|PF17005.4|66,WD40_like|PF17005.4|3.8,WD40_like|PF17005.4|0.17,WD40_like|PF17005.4|8.6e+02,Ge1_WD40|PF16529.4|5.7,Ge1_WD40|PF16529.4|1.9e+02,Ge1_WD40|PF16529.4|11,Ge1_WD40|PF16529.4|2.5,PALB2_WD40|PF16756.4|3.6,PALB2_WD40|PF16756.4|11 TRINITY_DN37028_c6_g1_i2:117-1184(+)
TRINITY_DN37349_c12_g1_i5.p1  -          Apaf-caspas          -            3.6e-16   60.1   0.6   0.00089   19.0   0.0   5.6   2   2   4   6   6   6   5 TRINITY_DN37349_c12_g1~~TRINITY_DN37349_c12_g1_i5.p1  ORF type:complete len:524 (-),score=137.04,TBL3_RAT|43.615|5.47e-145,TBL3_RAT|22.965|5.76e-08,TBL3_RAT|28.800|1.57e-07,WD40|PF00400.31|0.00047,WD40|PF00400.31|2.3e+02,WD40|PF00400.31|1.4e+04,WD40|PF00400.31|0.0094,WD40|PF00400.31|1e+02,WD40|PF00400.31|4.3e-06,WD40|PF00400.31|1.8e-06,WD40|PF00400.31|0.0038,WD40|PF00400.31|0.00083,ANAPC4_WD40|PF12894.6|59,ANAPC4_WD40|PF12894.6|6.2,ANAPC4_WD40|PF12894.6|9.1,ANAPC4_WD40|PF12894.6|1.1,ANAPC4_WD40|PF12894.6|2.1,ANAPC4_WD40|PF12894.6|1.3e+02,Utp13|PF08625.10|5.4e-05,Nup160|PF11715.7|15,Nup160|PF11715.7|4.1e+02,Nup160|PF11715.7|68,Nup160|PF11715.7|1.4e+03,Nup160|PF11715.7|0.6,WD40_like|PF17005.4|2.5e+02,WD40_like|PF17005.4|0.97,WD40_like|PF17005.4|1.7,Ge1_WD40|PF16529.4|1.5e+02,Ge1_WD40|PF16529.4|54,Ge1_WD40|PF16529.4|0.084,Mcl1_mid|PF12341.7|66,Mcl1_mid|PF12341.7|1.7 TRINITY_DN37349_c12_g1_i5:3311-4882(-)
