#                                                                       --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#        ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
TRINITY_DN62169_c0_g1_i1.p1  -          Apaf-caspas          -              9e-49  168.2   0.0   9.9e-49  168.1   0.0   1.0   1   0   0   1   1   1   1 TRINITY_DN62169_c0_g1~~TRINITY_DN62169_c0_g1_i1.p1  ORF type:complete len:255 (+),score=33.55,ANAPC4_WD40|PF12894.6|0.13 TRINITY_DN62169_c0_g1_i1:76-765(+)
TRINITY_DN46642_c0_g3_i1.p1  -          Apaf-caspas          -            5.9e-46  158.9   0.0   6.6e-46  158.7   0.0   1.0   1   0   0   1   1   1   1 TRINITY_DN46642_c0_g3~~TRINITY_DN46642_c0_g3_i1.p1  ORF type:internal len:138 (-),score=20.51,APAF_MOUSE|35.833|1.82e-17,NB-ARC|PF00931.21|5.8e-16 TRINITY_DN46642_c0_g3_i1:1-411(-)
TRINITY_DN14500_c0_g1_i1.p1  -          Apaf-caspas          -            1.9e-31  110.8   1.1     2e-31  110.7   1.1   1.0   1   0   0   1   1   1   1 TRINITY_DN14500_c0_g1~~TRINITY_DN14500_c0_g1_i1.p1  ORF type:internal len:78 (+),score=6.25 TRINITY_DN14500_c0_g1_i1:3-233(+)
TRINITY_DN46642_c0_g1_i1.p1  -          Apaf-caspas          -            3.2e-31  110.0   0.3   3.5e-31  109.9   0.3   1.0   1   0   0   1   1   1   1 TRINITY_DN46642_c0_g1~~TRINITY_DN46642_c0_g1_i1.p1  ORF type:internal len:114 (+),score=18.57,CARD|PF00619.20|3.6e-23,CARD_2|PF16739.4|5.9e-08 TRINITY_DN46642_c0_g1_i1:2-340(+)
TRINITY_DN46642_c0_g2_i1.p1  -          Apaf-caspas          -            1.2e-28  101.5   0.0   1.3e-28  101.4   0.0   1.0   1   0   0   1   1   1   1 TRINITY_DN46642_c0_g2~~TRINITY_DN46642_c0_g2_i1.p1  ORF type:internal len:82 (+),score=19.35,APAF_HUMAN|42.667|2.14e-09,NB-ARC|PF00931.21|7.8e-09,AAA_16|PF13191.5|3.6e-05,RsgA_GTPase|PF03193.15|0.0032,ABC_tran|PF00005.26|0.012,AAA_29|PF13555.5|0.016,Sigma54_activat|PF00158.25|0.02,T2SSE|PF00437.19|0.029,TsaE|PF02367.16|0.03,IstB_IS21|PF01695.16|0.05,AAA_33|PF13671.5|0.087,PhoH|PF02562.15|0.06,AAA_22|PF13401.5|1.6e+03,AAA_22|PF13401.5|0.11,NACHT|PF05729.11|5.8e+03,NACHT|PF05729.11|0.16,DUF815|PF05673.12|0.16,Torsin|PF06309.10|0.18,RNA12|PF10443.8|0.19,CDKN3|PF05706.11|0.2 TRINITY_DN46642_c0_g2_i1:3-245(+)
TRINITY_DN48814_c0_g1_i1.p1  -          Apaf-caspas          -            2.6e-19   70.6   0.6   1.7e-05   24.8   0.1   4.8   1   1   4   5   5   5   4 TRINITY_DN48814_c0_g1~~TRINITY_DN48814_c0_g1_i1.p1  ORF type:complete len:321 (-),score=58.89,WDR61_DANRE|63.636|2.39e-153,WD40|PF00400.31|37,WD40|PF00400.31|0.00014,WD40|PF00400.31|0.059,WD40|PF00400.31|0.011,WD40|PF00400.31|3.6e-09,WD40|PF00400.31|1.2e-08,WD40|PF00400.31|5.3e-06,ANAPC4_WD40|PF12894.6|44,ANAPC4_WD40|PF12894.6|0.89,ANAPC4_WD40|PF12894.6|2.7e-05,ANAPC4_WD40|PF12894.6|0.00096,ANAPC4_WD40|PF12894.6|0.022,ANAPC4_WD40|PF12894.6|27,eIF2A|PF08662.10|1.6e-06,eIF2A|PF08662.10|0.00077,eIF2A|PF08662.10|4.8e+02,Ge1_WD40|PF16529.4|6.1,Ge1_WD40|PF16529.4|1.2e+02,Ge1_WD40|PF16529.4|3.5,Ge1_WD40|PF16529.4|0.2,Ge1_WD40|PF16529.4|1.9,Cytochrom_D1|PF02239.15|3.1,Cytochrom_D1|PF02239.15|0.12,Cytochrom_D1|PF02239.15|0.19,Cytochrom_D1|PF02239.15|5.5,WD40_like|PF17005.4|2.2e+03,WD40_like|PF17005.4|3.3,WD40_like|PF17005.4|0.11,WD40_like|PF17005.4|0.8,Nup160|PF11715.7|0.31,Nup160|PF11715.7|3.6e+02,Nup160|PF11715.7|0.064,Frtz|PF11768.7|27,Frtz|PF11768.7|0.13,Frtz|PF11768.7|13,Nucleoporin_N|PF08801.10|7.2,Nucleoporin_N|PF08801.10|1.7,Nucleoporin_N|PF08801.10|1.9e+02,Nucleoporin_N|PF08801.10|4.8e+02,PHTB1_N|PF14727.5|24,PHTB1_N|PF14727.5|1.8,PD40|PF07676.11|93,PD40|PF07676.11|1.4,PD40|PF07676.11|1.4e+03,PD40|PF07676.11|8.4e+02,PD40|PF07676.11|1.2e+04,DUF5046|PF16465.4|2.5,DUF5046|PF16465.4|1.9e+02,DUF5046|PF16465.4|8.2e+02,Coatomer_WDAD|PF04053.13|1.5 TRINITY_DN48814_c0_g1_i1:153-1115(-)
TRINITY_DN54804_c1_g12_i1.p1 -          Apaf-caspas          -            5.1e-18   66.3   0.8   2.3e-08   34.3   0.3   4.0   1   1   3   4   4   4   3 TRINITY_DN54804_c1_g12~~TRINITY_DN54804_c1_g12_i1.p1  ORF type:complete len:512 (-),score=131.18,SMU1_CHICK|85.770|0.0,WD40|PF00400.31|1.5e-06,WD40|PF00400.31|5.5e-05,WD40|PF00400.31|8.9e-06,WD40|PF00400.31|5e-08,WD40|PF00400.31|1.3e+04,WD40|PF00400.31|6.4e+02,WD40|PF00400.31|0.0032,ANAPC4_WD40|PF12894.6|0.0015,ANAPC4_WD40|PF12894.6|1.4e-05,ANAPC4_WD40|PF12894.6|0.014,ANAPC4_WD40|PF12894.6|9.2e+02,ANAPC4_WD40|PF12894.6|3.8e+02,ANAPC4_WD40|PF12894.6|6.6e+02,Ge1_WD40|PF16529.4|2.9e+03,Ge1_WD40|PF16529.4|0.0068,Ge1_WD40|PF16529.4|0.0056,Ge1_WD40|PF16529.4|0.0074,Nup160|PF11715.7|21,Nup160|PF11715.7|0.018,Nup160|PF11715.7|0.058,Nup160|PF11715.7|1.6e+02,PD40|PF07676.11|0.44,PD40|PF07676.11|1.9e+03,PD40|PF07676.11|9.9e+02 TRINITY_DN54804_c1_g12_i1:170-1705(-)
TRINITY_DN55601_c8_g2_i1.p1  -          Apaf-caspas          -            1.4e-16   61.6   0.0   4.1e-05   23.5   0.0   4.1   1   1   2   3   3   3   3 TRINITY_DN55601_c8_g2~~TRINITY_DN55601_c8_g2_i1.p1  ORF type:5prime_partial len:826 (+),score=231.19,PWP2_PONAB|52.208|0.0,WD40|PF00400.31|0.1,WD40|PF00400.31|9.9e+02,WD40|PF00400.31|5.7e+03,WD40|PF00400.31|2.6e+02,WD40|PF00400.31|1.3e-08,WD40|PF00400.31|0.00021,WD40|PF00400.31|1.9e+02,WD40|PF00400.31|2.2e-05,WD40|PF00400.31|3.5,WD40|PF00400.31|1.2e+03,Utp12|PF04003.11|9.3e+03,Utp12|PF04003.11|5.9e-25,ANAPC4_WD40|PF12894.6|0.044,ANAPC4_WD40|PF12894.6|0.064,ANAPC4_WD40|PF12894.6|0.0075,ANAPC4_WD40|PF12894.6|1.3,ANAPC4_WD40|PF12894.6|5.3e+03,ANAPC4_WD40|PF12894.6|13,ANAPC4_WD40|PF12894.6|0.11,ANAPC4_WD40|PF12894.6|1.8e+03,WD40_like|PF17005.4|4.1,WD40_like|PF17005.4|0.0021,WD40_like|PF17005.4|7.7e+02,WD40_like|PF17005.4|78,eIF2A|PF08662.10|4.4e+03,eIF2A|PF08662.10|2.6e-05,eIF2A|PF08662.10|49,eIF2A|PF08662.10|4.2e+02,eIF2A|PF08662.10|2.1e+03,Nup160|PF11715.7|16,Nup160|PF11715.7|1.5,Nup160|PF11715.7|0.34,Ge1_WD40|PF16529.4|1.6e+03,Ge1_WD40|PF16529.4|0.8,Ge1_WD40|PF16529.4|13,Ge1_WD40|PF16529.4|1.2e+03,Ge1_WD40|PF16529.4|16,Utp21|PF04192.11|0.00085,Utp21|PF04192.11|5.3e+02,UTP15_C|PF09384.9|0.02,PALB2_WD40|PF16756.4|12,PALB2_WD40|PF16756.4|7.4e+02,PALB2_WD40|PF16756.4|10,DUF1513|PF07433.10|0.69,DUF1513|PF07433.10|1.4e+03,RRM_1|PF00076.21|0.52,RRM_1|PF00076.21|6.7e+03 TRINITY_DN55601_c8_g2_i1:3-2480(+)
TRINITY_DN57797_c4_g2_i1.p1  -          Apaf-caspas          -            2.2e-16   60.9   2.7     4e-07   30.2   0.1   3.2   1   1   1   3   3   3   3 TRINITY_DN57797_c4_g2~~TRINITY_DN57797_c4_g2_i1.p1  ORF type:complete len:411 (-),score=94.19,LIS1_DROSI|79.319|0.0,WD40|PF00400.31|0.0013,WD40|PF00400.31|4.1e-08,WD40|PF00400.31|8.2e-08,WD40|PF00400.31|2.2e-08,WD40|PF00400.31|7.9e-06,WD40|PF00400.31|1.8e-09,WD40|PF00400.31|1.7e-06,ANAPC4_WD40|PF12894.6|28,ANAPC4_WD40|PF12894.6|0.0014,ANAPC4_WD40|PF12894.6|0.26,ANAPC4_WD40|PF12894.6|0.11,ANAPC4_WD40|PF12894.6|1.4e+02,ANAPC4_WD40|PF12894.6|0.0024,Nup160|PF11715.7|6.7e+02,Nup160|PF11715.7|9.7,Nup160|PF11715.7|0.026,Nup160|PF11715.7|25,Nup160|PF11715.7|0.36,Nup160|PF11715.7|0.082,Nup160|PF11715.7|9.1e+02,LisH|PF08513.10|2.6e-06,LisH|PF08513.10|7.3e+03,NHL|PF01436.20|21,NHL|PF01436.20|3.6e+02,NHL|PF01436.20|46,NHL|PF01436.20|2.9e+02,Nucleoporin_N|PF08801.10|0.83,Nucleoporin_N|PF08801.10|1.8e+02,Nucleoporin_N|PF08801.10|3.7e+02,Nucleoporin_N|PF08801.10|2.3e+02,Ge1_WD40|PF16529.4|4.3,Ge1_WD40|PF16529.4|14,Ge1_WD40|PF16529.4|1.5,Ge1_WD40|PF16529.4|7.1,Pox_A_type_inc|PF04508.11|0.026,WD40_like|PF17005.4|0.6,WD40_like|PF17005.4|1.6e+02,WD40_like|PF17005.4|1.7e+03,HARP|PF07443.12|5.6,HARP|PF07443.12|7.4e+02,HARP|PF07443.12|9.7e+03,HARP|PF07443.12|1.3e+03,DUF4550|PF15084.5|34,DUF4550|PF15084.5|1.3e+04,DUF4550|PF15084.5|35 TRINITY_DN57797_c4_g2_i1:3602-4834(-)
TRINITY_DN57797_c4_g2_i2.p1  -          Apaf-caspas          -            2.2e-16   60.9   2.7     4e-07   30.2   0.1   3.2   1   1   1   3   3   3   3 TRINITY_DN57797_c4_g2~~TRINITY_DN57797_c4_g2_i2.p1  ORF type:complete len:411 (-),score=94.19,LIS1_DROSI|79.319|0.0,WD40|PF00400.31|0.0013,WD40|PF00400.31|4.1e-08,WD40|PF00400.31|8.2e-08,WD40|PF00400.31|2.2e-08,WD40|PF00400.31|7.9e-06,WD40|PF00400.31|1.8e-09,WD40|PF00400.31|1.7e-06,ANAPC4_WD40|PF12894.6|28,ANAPC4_WD40|PF12894.6|0.0014,ANAPC4_WD40|PF12894.6|0.26,ANAPC4_WD40|PF12894.6|0.11,ANAPC4_WD40|PF12894.6|1.4e+02,ANAPC4_WD40|PF12894.6|0.0024,Nup160|PF11715.7|6.7e+02,Nup160|PF11715.7|9.7,Nup160|PF11715.7|0.026,Nup160|PF11715.7|25,Nup160|PF11715.7|0.36,Nup160|PF11715.7|0.082,Nup160|PF11715.7|9.1e+02,LisH|PF08513.10|2.6e-06,LisH|PF08513.10|7.3e+03,NHL|PF01436.20|21,NHL|PF01436.20|3.6e+02,NHL|PF01436.20|46,NHL|PF01436.20|2.9e+02,Nucleoporin_N|PF08801.10|0.83,Nucleoporin_N|PF08801.10|1.8e+02,Nucleoporin_N|PF08801.10|3.7e+02,Nucleoporin_N|PF08801.10|2.3e+02,Ge1_WD40|PF16529.4|4.3,Ge1_WD40|PF16529.4|14,Ge1_WD40|PF16529.4|1.5,Ge1_WD40|PF16529.4|7.1,Pox_A_type_inc|PF04508.11|0.026,WD40_like|PF17005.4|0.6,WD40_like|PF17005.4|1.6e+02,WD40_like|PF17005.4|1.7e+03,HARP|PF07443.12|5.6,HARP|PF07443.12|7.4e+02,HARP|PF07443.12|9.7e+03,HARP|PF07443.12|1.3e+03,DUF4550|PF15084.5|34,DUF4550|PF15084.5|1.3e+04,DUF4550|PF15084.5|35 TRINITY_DN57797_c4_g2_i2:3590-4822(-)
